id,name,country,category,url,introduce,lang,main_actor,movietime,publishdate
209,Fist & Faith,中国/中国台湾,剧情/动作,ftp://ygdy8:ygdy8@yg45.dydytt.net:6003/[阳光电影www.ygdy8.com].青禾男高.HD.720p.国语中字.mkv,在一所名为青禾男高的学校里，荆浩（欧豪 饰）和阿屁、谭嘉木、幺鸡、二饼四位少年在特别的校园环境中结成了生死与共的挚友兄弟，并成为这所男高里唯一对抗校园霸凌的团体，压制了柴田（林遣都 饰）等人横行霸道的校园恶行。在特殊的时代氛围里，两方势力保持着微妙的平衡，直到女教师柳禾（景甜 饰）的出现，平衡被打破，这所男高里的少年们将何去何从，就此展开的激战如箭在弦。,普通话,景甜 Tian Jing,98分钟,
210,Wu kong,中国,剧情/动作/奇幻,ftp://ygdy8:ygdy8@yg45.dydytt.net:6004/[阳光电影www.ygdy8.com].悟空传.HD.720p.国语中字.mkv,这不是西游记的任何章节，这是悟空的故事，彼时孙悟空（彭于晏 饰）还不是震撼天地的齐天大圣，他只是只桀傲不驯的猴子。天庭毁掉他的花果山以掌控众生命运，他便决心跟天庭对抗，毁掉一切戒律。在天庭，孙悟空遇到不能爱的阿紫（倪妮 饰），一生的宿敌杨戬（余文乐 饰），和思念昔日爱人阿月（郑爽 饰）的天蓬（欧豪 饰），他们的身份注定永生相杀，但其实不甘命运摆布的又何止孙悟空一人？却没想到反抗却带来更大的浩劫。他们所做的一切，究竟是不知天高地厚的热血轻狂，还是无奈宿命难改的压抑绝望？难道命运真的早已注定？悟空不服，他再次挥动金箍棒，要让这诸佛都烟消云散！,普通话,彭于晏 Eddie Peng,123分钟,2017-07-13(中国)
211,袭击/突击搜查,印度,剧情/动作,ftp://ygdy8:ygdy8@yg45.dydytt.net:6156/阳光电影www.ygdy8.com.袭击.BD.720p.中文字幕.mkv,在有人神秘地将他的注意力吸引到了证据之后，一位无所畏惧的所得税官员袭击了勒克瑙最有权势的人的宅邸。,英语,阿贾耶·德乌干 Ajay Devgan,122分钟,2018-03-16(印度)
212,“吃吃”的爱/吃吃的爱/吃吃睡睡爱,中国/中国香港/中国台湾,喜剧/爱情/奇幻,ftp://ygdy8:ygdy8@yg72.dydytt.net:8023/[阳光电影www.ygdy8.com].“吃吃”的爱.HD.720p.国语中字.mkv,想要在巨星姐姐面前证明自己的18线小演员上官娣娣（徐熙娣 饰），和多年期待真爱却在最后被狠狠出卖的空间站黑鸟面馆老板娘许春梅（徐熙娣 饰），当两个人的世界以想象不到的方式不期而遇，她们的命运会发生什么样的改变?,普通话,徐熙娣 Dee Hsu,90分钟,
213,美好的意外/美满人间/美好人生,中国,喜剧/奇幻,ftp://ygdy8:ygdy8@yg45.dydytt.net:7008/[阳光电影www.ygdy8.com].美好的意外.HD.720p.国语中字.mkv,李雨燃（桂纶镁 饰）是一位优秀的成功律师，过着高质量的白领单身生活，正在有条不紊地准备去海外留学充电，对美好的未来抱着无限的自信与憧憬。然而一次意外，让她发现自己置身于一个奇怪的场所——命运中转站，等待她的是一个意想不到的身份转变：全职太太。她的老公张涛（陈坤 饰 ）是一 位勤恳老实的设计师，女儿星星（欧阳娜娜 饰）是一个叛逆的青春期少女，儿子天天（王元也 饰）是一个天真温暖的男孩。从一位优秀的职业女性突然变成一个要照顾四口之家的家庭主妇的角色，雨燃从一开始强硬的抗拒、不适应到后来慢慢融入，开始用心温柔关爱家人。而当期限来临，转变后的李雨燃又将面临新的选择……,普通话,桂纶镁 Lunmei Gwei,105分钟,2017-06-02(中国)
214,我们停战吧,中国香港,剧情/爱情,ftp://ygdy8:ygdy8@yg72.dydytt.net:8024/[阳光电影www.ygdy8.com].我们停战吧.BD.720p.国粤双语中字.mkv,叶香香 (林熹瞳 饰) 的女儿叶家家 (汤怡 饰) 希望从明信中学里的华丽而又神秘之图书馆内，寻找亲生母亲生前的足迹；就在一次反对大集团拆迁此极具历史文物价值的图书馆大楼的抗争活动中，家家竟遇上了古华生 (林文龙 饰) 的爱徒陈家强 (谭耀文 饰) ；一连串凄美残酷的真相均偶发在这图书馆大楼内。家家揭发了自己的养母 (张文慈 饰) 竟是害死母亲爱人古华生的主要帮凶！爱恨交纒，一触即发。,粤语/普通话,林文龙 Frankie Lam,106分钟,2015-09-17(香港)/2017-06-16(中国)
215,忠爱无言/老人与狗/老人和狗,中国,剧情,ftp://ygdy8:ygdy8@yg72.dydytt.net:8025/[阳光电影www.ygdy8.com].忠爱无言.HD.720p.国语中字.mkv,一次偶然中，一只可爱的拉布拉多犬在误打误撞之中来到了老于的家中，虽然口中常常抱怨这个小家伙不听话爱惹麻烦，但随着时间的推移，老于和小狗之间早已经建立了信赖和友谊。经过不懈的努力，老于的代步车终于完成了，小狗每天充当车夫的角色拉着老于来到镇上摆摊修电器，傍晚再拉着老于回家……,普通话,高强 Qiang Gao,97分钟,2017-06-09(中国)
216,Story of Taipei,中国台湾,剧情/犯罪,ftp://ygdy8:ygdy8@yg72.dydytt.net:8026/[阳光电影www.ygdy8.com].台北物语.HD.720p.国语中字.mkv,为什么包商会出现在车祸当中的后车厢里？是谋杀？绑架？还是另有隐情？议员与些这弊案是否有关连？,普通话,陳怡安,118分钟,2017-05-19(台湾)
217,一念无明,中国香港,剧情,ftp://ygdy8:ygdy8@yg45.dydytt.net:7012/[阳光电影www.ygdy8.com].一念无明.HD.720p.粤语中字.mkv,最佳女配角(提名) 金燕玲,粤语,曾志伟 Eric Tsang,101分钟,2016-09-08(多伦多电影节)/2017-03-30(中国香港)/2017-04-07(中国)
218,The Innocent City,中国,动作/犯罪,ftp://ygdy8:ygdy8@yg45.dydytt.net:7015/[无极电影-www.wujidy.com].无罪之城.HD.720p.国语中字.mkv,电影是根据人气漫画《无罪之城》改编，讲述了国际金融大鳄索兰在太平洋的某处孤岛上建立了一座没有法律限制的“无罪之城”，众多被通缉的犯罪分子慕名前往，以求庇护。国际特种兵唐柯带着遣散罪犯的目的卧底无罪之城，然而在执行任务时，不幸落入索兰的圈套。唐柯用尽浑身解数从密室里逃生，却发现自己体内被注射毒剂，生命只剩下几小时，妻子被索兰杀害，女儿也被绑架，孤注一掷的唐柯因此踏上复仇之路。,普通话,王泊文 Bowen Wang,70分钟,2017-07-22(中国)
219,记忆大师/记忆战/催眠大师2,中国,剧情/犯罪/悬疑/惊悚,ftp://ygdy8:ygdy8@yg45.dydytt.net:8015/[无极电影-www.wujidy.com].记忆大师.HD.720p.国语中字.mkv,故事发生在2025年，因为和妻子张代晨（徐静蕾 饰）婚姻破裂，男主角江丰（黄渤 饰）走进记忆大师医疗中心接受手术，却不料手术失误记忆被错误重载，他莫名其妙变成了“杀人凶手”。警官沈汉强（段奕宏 饰）的穷追不舍让他逐渐发现，自己脑内的错误记忆不仅是破案的关键，更是救赎自己的唯一希望。与此同时，妻子身边出现的女人陈姗姗（杨子姗 饰）、记忆中浮现出的神秘女子（许玮甯 饰），似乎也和真相有着千丝万缕的联系，一场记忆烧脑战也随之开始。,普通话,黄渤 Bo Huang,119分钟,2017-04-23(北京电影节)/2017-04-28(中国)
220,A Nail Clipper Romance,,喜剧/爱情,ftp://ygdy8:ygdy8@yg45.dydytt.net:8017/[阳光电影www.ygdy8.com].指甲刀人魔.BD.720p.国语中字.mkv,生活在夏威夷的 Sean（张孝全 饰）单纯善良，然而前女友的出轨事件，令他对爱情产生了怀疑，不敢再轻易相信别人。这时，他的生命中出现了一位古灵精怪的女孩 Emily（周冬雨 饰），令他重新感受到爱情的美好。好景不长，一次意外令 Emily 的真实身份曝光，原来她竟是「指甲刀人魔」，即是只能以指甲刀为食的特殊人类，这对 Sean 来说无异于天方夜谭。在无法验证真假的情况下，Sean 要不要相信 Emily？恋人之间的信任到底能做到何种程度？ Sean 面临了比上次恋爱更加艰难的抉择。,普通话,周冬雨 Dongyu Zhou,100分钟,2017-04-11(北京电影节)/2017-04-14(中国)
221,My Heart Leaps Up,中国,剧情,ftp://ygdy8:ygdy8@yg72.dydytt.net:8028/[阳光电影www.ygdy8.com].我心雀跃.HD.720p.国语中字.mkv,青年电影竞赛 最佳演员 孙伊涵,普通话,孙伊涵 Yihan Sun,95分钟,2016-06-14(上海国际电影节)/2017-06-09(中国)
222,目击者之追凶/目擊者,中国台湾,犯罪/悬疑/惊悚,ftp://ygdy8:ygdy8@yg45.dydytt.net:7018/[阳光电影www.ygdy8.com].目击者之追凶.HD.720p.国语中字.mkv,亚洲新人奖 最佳摄影(提名),普通话,许玮甯 Tiffany Hsu,113分钟,2017-03-31(中国台湾)/2017-06-21(上海电影节)
223,仙球大战/蹴鞠,中国,喜剧,ftp://ygdy8:ygdy8@yg72.dydytt.net:8029/[阳光电影www.ygdy8.com].仙球大战.HD.720p.国语中字.mkv,宋朝年间一众爱国人士用踢球对抗奸臣外敌，皇亲贵胄、土匪山贼、武林高手纷纷出镜，组成史上最多元球队，怀抱国仇家恨完成了中国历史上第一次国际球赛。祥云国奸臣当道，远方异能战队来袭，为避免割地求和，朝廷召集中原各大门派掌门联手，与鹰爪盟超能蹴鞠队决一死战。,普通话,何炅 Jiong He,84分钟,
224,蜘蛛侠：平行宇宙/蜘蛛人：新宇宙(台)/蜘蛛侠：平行世界/蜘蛛侠：新纪元/蜘蛛侠：跳入蜘蛛宇宙(港) ,美国 ,动作/科幻/动画/冒险,ftp://ygdy8:ygdy8@yg45.dydytt.net:4120/阳光电影www.ygdy8.com.蜘蛛侠：平行宇宙.HD.720p.中英双字幕.mkv,最佳动画片 ,英语/西班牙语 ,沙梅克·摩尔 Shameik Moore ,116分钟(中国大陆) ,2018-12-14(美国)/2018-12-21(中国) 
225,The Moon Warriors,中国香港,动作/冒险/爱情,ftp://ygdy8:ygdy8@y153.dydytt.net:9241/[阳光电影www.ygdy8.com].战神传说.HD.720p.国语中字.mkv,故事发生在江湖时代。孤儿阿飞（刘德华 饰）传说自小由鱼群抚养长大，因此身手不凡。不过阿飞却对功名不感兴趣，在渔村过着逍遥自在的生活。一次偶然机会，阿飞结识了前朝遗民燕十三（钟镇涛 饰），两日成立莫逆之交。为了帮助燕十三与兰陵国君一起从十四太子手中夺回王位，阿飞前往兰陵国救出了兰陵国君及其女月牙儿（梅艳芳 饰）。阿飞与月牙儿在逃亡过程中互生情愫，但月牙儿早已与燕十三订下婚约，阿飞只能黯然离开了他们。趁阿飞离开，十四太子调遣部队包围了燕十三他们，情况危在旦夕。,国语,刘德华 Andy Lau,83 分钟,
226,神戏,中国台湾,纪录,ftp://ygdy8:ygdy8@yg42.dydytt.net:8035/[阳光电影www.ygdy8.com].神戏.HD.720p.中文字幕.mkv,漂流是安妮的命运，十年越南清化放牛的小孩，十年河内国家马戏团明星，十年台湾野台戏班当家花旦，然而，来台湾这趟路却说不清是悲？是喜？新住民和野台戏在台湾，同属社会边缘的边缘，安妮却依然不放弃追寻梦想。,国语,阮安妮,114min,
227,血狼犬/朱狼狗,中国,剧情/动作/冒险,ftp://ygdy8:ygdy8@y153.dydytt.net:8268/[阳光电影www.ygdy8.com].血狼犬.HD.720p.国语中字.mkv,为了让蓝波有个好归宿，姐妹二人含泪将蓝波送到城里被人收养，而忠犬蓝波挣脱锁链长途奔行几十公里又回到了老朱身边。张彪对老朱女儿朱丛（赵婷婷 饰）心生爱慕，将她“绑架”到情人谷，发誓痛改前非、真心示爱。老朱与小女儿朱林（朱琳 饰）进山寻找遭遇车祸，被狼群围攻。蓝波冒死冲出狼群回去报信，并率领群犬返回深山营救老朱。一场惨烈的狼犬大战震撼上演……,普通话,黄宏 Hong Huang,90分钟,
228,The Devotion of Suspect X,中国,犯罪/悬疑,ftp://ygdy8:ygdy8@y153.dydytt.net:8270/[阳光电影www.ygdy8.com].嫌疑人X的献身.HD.720p.国语中字.mkv,在刑警学院任职的物理天才唐川（王凯 饰）与中学教师石泓（张鲁一 饰）年少相识，因彼此对数学的共同兴趣而惺惺相惜，多年后唐川在调查一桩杀人案时， 身为石泓邻居的陈婧（林心如 饰）被列入警方的“嫌疑人”之中，石泓与唐川因此再度重逢，而唐川却在调查中发现了更大的秘密……被迫站在对立面的唐川、石泓由此展开了一场高智商对决，一步步推动故事走向既震撼人心又令人扼腕的结局。,普通话,王凯 Kai Wang,112分钟,
229,Come Across Love,中国/美国,喜剧/爱情,ftp://ygdy8:ygdy8@y219.dydytt.net:8283/[阳光电影www.ygdy8.com].不期而遇.HD.720p.国语中字.mkv,捣蛋大王范小闲（张亮 饰）与正义少女李心（张雨绮 饰）从小就水火不容，一次争执后范小闲诅咒李心一辈子嫁不出去。长大成年后的范小闲虽事业有成，却遭遇婚姻、健康双重危机，李心也如他“诅咒”所说一直单身成为剩女……一对随时爆发、争执不断的冤家，怀揣各自不可告人的目的，挤进同一 辆车，行驶在美利坚美丽的公路上……,普通话,张雨绮 Yuqi  Zhang,94分钟,
230,Intrude The Widow Village at Midnight,中国,悬疑/惊悚,ftp://ygdy8:ygdy8@y219.dydytt.net:9283/[阳光电影www.ygdy8.com].夜闯寡妇村.HD.720p.国语.mkv,这个远近闻名的“寡妇村”到底隐藏着什么秘密，旅游者是重见天日还是永久的掩埋于村中，谁才是幕后真正的凶手呢？,普通话,于朦胧 Menglong Yu,90分钟,
231,拆弹专家/拆弹·专家,中国/中国香港,动作/犯罪/悬疑,ftp://ygdy8:ygdy8@y153.dydytt.net:8273/[阳光电影www.ygdy8.com].拆弹专家.HD.720p.国语中字.mkv,章在山（刘德华 饰）是香港警队“爆炸品处理科”的一名高级督察。七年前，他潜伏到头号通缉犯火爆（姜武 饰）的犯罪团伙中，在一次打劫金库的行动中，章在山表露了其拆弹组卧底的身份，与警方里应外合，成功阻止炸弹引爆，并将火爆及其弟的犯罪组织一网打尽，可惜在千钧一发之间，火爆逃脱并扬言誓要报仇。复职后的章在山很快被晋升为警队的拆弹专家。七年后，香港接二连三遭遇炸弹恐怖袭击，警方更收到线报大批爆炸品已偷运入港，一切迹象显示香港将有大案发生。就在香港人心惶惶之际，城中最繁忙的红磡海底隧道被悍匪围堵拦截，数百名人质被胁持，终于现身的火爆威胁警方炸毁隧道。章在山唯有将火爆绳之于法，才能拆解这场反恐风暴背后的惊天阴谋。,普通话,刘德华 Andy Lau,120分钟,
232,救僵清道夫/尸奔日记,中国香港,喜剧/动作/恐怖,ftp://ygdy8:ygdy8@y153.dydytt.net:9242/[阳光电影www.ygdy8.com].救僵清道夫.BD.720p.国粤双语中字.mkv,一次组织行动，张春天不忍伤害漂亮女僵尸小夏（林明祯饰），违反命令与她共住一室，引来百年老僵尸王的致命攻击……,粤语/普通话,钱小豪 Siu-hou Chin,94分钟,
233,此情此刻,中国香港,剧情/爱情,ftp://ygdy8:ygdy8@y153.dydytt.net:9243/[阳光电影www.ygdy8.com].此情此刻.BD.720p.国粤双语中字.mkv,这是四段关于情、关于重新出发的故事。由「丽诚影室」这照相馆、里面的相片和人物互相牵引。四个故事同时开展，各人于照相馆内穿插出现，互相影响。,普通话/粤语,林家栋 Ka Tung Lam,90分钟,2017-06-09(中国) / 2016-09-15(香港)
234,Extraordinary Mission,,剧情/动作/犯罪,ftp://ygdy8:ygdy8@y219.dydytt.net:7008/[阳光电影www.ygdy8.com].非凡任务.BD.720p.国语中字.mkv,林凯（黄轩 饰）是李建国（祖峰 饰）安插在贩毒集团的卧底，他逐步渗透到“双鹰”贩毒集团后，发现幕后头目“老鹰”（段奕宏 饰）与八年前李建国作为卧底调查的贩毒集团有关，还囚禁了当时李建国的上级，最终林凯与李建国巧妙配合捣毁了整个贩毒集团。,普通话,黄轩 Xuan Huang,122分钟,2017-03-31(中国)
235,那一晚，我知道你做了什么,中国,悬疑/惊悚,ftp://ygdy8:ygdy8@yg37.dydytt.net:7038/[阳光电影www.ygdy8.com].那一晚，我知道你做了什么.HD.720p.国语中字.mkv,已达到院线电影标准的《那一晚，我知道你做了什么》在2016年北京青年电影展闭幕式上成功入围北京青年影展“第一届最佳网络电影”单元，并获得最佳网络大电影奖。导演冯海涛在发表表彰感言时表示，感谢影展关注网络大电影，这是网络大电影第一次在表彰典礼登堂入室，这是观众的进步，是中国电影的进步。网络大电影成为本届电影展上众人关注的焦点。,普通话,王婷,,
